split,class_id,width,height,area,aspect_ratio
train,1,0.028453125000000003,0.06938888888888889,0.001974330729166667,0.4100530424339472
train,1,0.035203125,0.05991666666666667,0.00210925390625,0.5875347705146037
train,2,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,2,0.24114062500000003,0.41733333333333333,0.10063602083333334,0.577812999201278
train,1,0.028453125000000003,0.06938888888888889,0.001974330729166667,0.4100530424339472
train,1,0.035203125,0.05991666666666667,0.00210925390625,0.5875347705146037
train,2,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,2,0.24114062500000003,0.41733333333333333,0.10063602083333334,0.577812999201278
train,1,0.028453125000000003,0.06938888888888889,0.001974330729166667,0.4100530424339472
train,1,0.035203125,0.05991666666666667,0.00210925390625,0.5875347705146037
train,2,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,2,0.24114062500000003,0.41733333333333333,0.10063602083333334,0.577812999201278
train,1,0.028453125000000003,0.06938888888888889,0.001974330729166667,0.4100530424339472
train,1,0.035203125,0.05991666666666667,0.00210925390625,0.5875347705146037
train,2,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.24114062500000003,0.41733333333333333,0.10063602083333334,0.577812999201278
train,1,0.028453125000000003,0.06938888888888889,0.001974330729166667,0.4100530424339472
train,2,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.24114062500000003,0.41733333333333333,0.10063602083333334,0.577812999201278
train,1,0.028453125000000003,0.06938888888888889,0.001974330729166667,0.4100530424339472
train,2,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.24114062500000003,0.41733333333333333,0.10063602083333334,0.577812999201278
train,1,0.028453125000000003,0.06938888888888889,0.001974330729166667,0.4100530424339472
train,2,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,5,0.24114062500000003,0.41733333333333333,0.10063602083333334,0.577812999201278
train,1,0.028453125000000003,0.06938888888888889,0.001974330729166667,0.4100530424339472
train,2,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,5,0.24114062500000003,0.41733333333333333,0.10063602083333334,0.577812999201278
train,1,0.028453125000000003,0.06938888888888889,0.001974330729166667,0.4100530424339472
train,2,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,5,0.24114062500000003,0.41733333333333333,0.10063602083333334,0.577812999201278
train,1,0.028453125000000003,0.06938888888888889,0.001974330729166667,0.4100530424339472
train,2,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,5,0.24114062500000003,0.41733333333333333,0.10063602083333334,0.577812999201278
train,1,0.028453125000000003,0.06938888888888889,0.001974330729166667,0.4100530424339472
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,5,0.24114062500000003,0.41733333333333333,0.10063602083333334,0.577812999201278
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1505,0.4281388888888889,0.06443490277777777,0.35152144293777976
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1505,0.4281388888888889,0.06443490277777777,0.35152144293777976
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1505,0.4281388888888889,0.06443490277777777,0.35152144293777976
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.181390625,0.4281388888888889,0.07766038064236111,0.42367238694608444
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.242875,0.4281388888888889,0.1039842326388889,0.5672808668007526
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.242875,0.4281388888888889,0.1039842326388889,0.5672808668007526
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,5,0.203765625,0.4281388888888889,0.08723998828125,0.4759334652566016
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,5,0.203765625,0.4281388888888889,0.08723998828125,0.4759334652566016
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,5,0.203765625,0.4281388888888889,0.08723998828125,0.4759334652566016
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,5,0.203765625,0.4281388888888889,0.08723998828125,0.4759334652566016
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,5,0.203765625,0.4281388888888889,0.08723998828125,0.4759334652566016
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,5,0.203765625,0.4281388888888889,0.08723998828125,0.4759334652566016
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.203765625,0.4281388888888889,0.08723998828125,0.4759334652566016
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.203765625,0.4281388888888889,0.08723998828125,0.4759334652566016
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.203765625,0.4281388888888889,0.08723998828125,0.4759334652566016
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.203765625,0.4281388888888889,0.08723998828125,0.4759334652566016
train,4,0.21442187499999998,0.8847777777777778,0.18971571006944443,0.24234545711415295
train,4,0.338140625,0.3645833333333333,0.12328043619791665,0.9274714285714285
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,0,0.09471874999999999,0.1951111111111111,0.018480680555555552,0.4854605637813212
train,4,0.1753125,0.41425,0.07262320312500001,0.4232045866022933
train,4,0.15546875,0.2941666666666667,0.04573372395833333,0.5285056657223796
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,2,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,1,0.04409375,0.07083333333333333,0.0031233072916666666,0.6225
train,2,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,1,0.04409375,0.07083333333333333,0.0031233072916666666,0.6225
train,2,0.35790625,0.6893333333333334,0.24671670833333334,0.5192063588007737
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,1,0.04409375,0.07083333333333333,0.0031233072916666666,0.6225
train,2,0.3999375,0.6583055555555556,0.263281078125,0.6075256339929954
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,1,0.04409375,0.07083333333333333,0.0031233072916666666,0.6225
train,2,0.330171875,0.7186944444444445,0.23729269227430558,0.4594050747883894
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,1,0.04409375,0.07083333333333333,0.0031233072916666666,0.6225
train,4,0.21442187499999998,0.8847777777777778,0.18971571006944443,0.24234545711415295
train,4,0.338140625,0.3645833333333333,0.12328043619791665,0.9274714285714285
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,0,0.09471874999999999,0.1951111111111111,0.018480680555555552,0.4854605637813212
train,4,0.1753125,0.41425,0.07262320312500001,0.4232045866022933
train,4,0.15546875,0.2941666666666667,0.04573372395833333,0.5285056657223796
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.21442187499999998,0.8847777777777778,0.18971571006944443,0.24234545711415295
train,4,0.338140625,0.3645833333333333,0.12328043619791665,0.9274714285714285
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,0,0.09471874999999999,0.1951111111111111,0.018480680555555552,0.4854605637813212
train,4,0.1753125,0.41425,0.07262320312500001,0.4232045866022933
train,4,0.15546875,0.2941666666666667,0.04573372395833333,0.5285056657223796
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.1771875,0.4912777777777778,0.08704828125000001,0.36066662897206825
train,4,0.21442187499999998,0.8847777777777778,0.18971571006944443,0.24234545711415295
train,4,0.338140625,0.3645833333333333,0.12328043619791665,0.9274714285714285
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,0,0.09471874999999999,0.1951111111111111,0.018480680555555552,0.4854605637813212
train,4,0.1753125,0.41425,0.07262320312500001,0.4232045866022933
train,4,0.15546875,0.2941666666666667,0.04573372395833333,0.5285056657223796
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.4185,0.36872222222222223,0.15431025,1.1350007533524182
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.261453125,0.4912777777777778,0.12844611024305558,0.5321900090467035
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.36707812500000003,0.3703333333333333,0.135941265625,0.9912100585058508
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.261453125,0.4912777777777778,0.12844611024305558,0.5321900090467035
train,4,0.282703125,0.7049166666666667,0.19928214453125,0.4010447452417543
train,4,0.36707812500000003,0.3703333333333333,0.135941265625,0.9912100585058508
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.261453125,0.4912777777777778,0.12844611024305558,0.5321900090467035
train,4,0.35559375000000004,0.5884722222222222,0.20925704427083333,0.6042659900873261
train,4,0.36707812500000003,0.3703333333333333,0.135941265625,0.9912100585058508
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.261453125,0.4912777777777778,0.12844611024305558,0.5321900090467035
train,4,0.35559375000000004,0.5884722222222222,0.20925704427083333,0.6042659900873261
train,4,0.36707812500000003,0.3703333333333333,0.135941265625,0.9912100585058508
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.316125,0.4912777777777778,0.1553051875,0.6434750650231821
train,4,0.35559375000000004,0.5884722222222222,0.20925704427083333,0.6042659900873261
train,4,0.36707812500000003,0.3703333333333333,0.135941265625,0.9912100585058508
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.316125,0.4912777777777778,0.1553051875,0.6434750650231821
train,4,0.35559375000000004,0.5884722222222222,0.20925704427083333,0.6042659900873261
train,4,0.36707812500000003,0.3703333333333333,0.135941265625,0.9912100585058508
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.316125,0.3481388888888889,0.11005540625,0.9080427670948695
train,4,0.35559375000000004,0.5884722222222222,0.20925704427083333,0.6042659900873261
train,4,0.36707812500000003,0.3703333333333333,0.135941265625,0.9912100585058508
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.316125,0.3481111111111111,0.110046625,0.9081152250239387
train,4,0.35559375000000004,0.5884722222222222,0.20925704427083333,0.6042659900873261
train,4,0.36707812500000003,0.3703333333333333,0.135941265625,0.9912100585058508
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.316125,0.3481111111111111,0.110046625,0.9081152250239387
train,4,0.35559375000000004,0.5884722222222222,0.20925704427083333,0.6042659900873261
train,4,0.36707812500000003,0.3703333333333333,0.135941265625,0.9912100585058508
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.316125,0.3481111111111111,0.110046625,0.9081152250239387
train,4,0.35559375000000004,0.5884722222222222,0.20925704427083333,0.6042659900873261
train,4,0.36707812500000003,0.3703333333333333,0.135941265625,0.9912100585058508
train,4,0.20465624999999998,0.3388611111111111,0.06935004427083333,0.6039531928846626
train,4,0.134484375,0.3001666666666667,0.0403677265625,0.4480323431426984
train,4,0.316125,0.3481111111111111,0.110046625,0.9081152250239387
